session_id,role,content,sequence_id,annotator[consensus][0]TUTOR_MOVE,annotator[consensus][1]TUTOR_MOVE
24128,volunteer,if you are multiplying the number n though,320,EXPLAINING_PROCEDURAL,None
24128,volunteer,the amount of years you are multiplying that amount of (2/5),321,EXPLAINING_PROCEDURAL,None
24128,volunteer,do you get what im trying to say?,322,PROBING_UNDERSTAND,None
24128,student,thats what I did,323,None,None
24128,volunteer,but you are multiplying 2 to 2/5,324,None,None
24128,student,T is the variable in the question,325,None,None
24128,volunteer,is,326,None,None
24128,volunteer,what i mean is,327,None,None
24128,volunteer,multiply 2/5 by itself t times,328,EXPLAINING_CONCEPTUAL,None
24128,volunteer,so what is the equation when you multiply 2/5 by itself in 2 years,329,PROMPTING_NEXT_STEP,None
24128,student,9000x(2x0.4),330,None,None
24128,volunteer,bro,331,None,None
24128,volunteer,you're getting closer but,332,FEEDBACK_INCORRECT,None
24128,volunteer,"to understand this, lemme give you an analogy",333,GIVING_EXAMPLE,EXPLAINING_PROCEDURAL
24128,volunteer,so lets assume there is a number n,334,GIVING_EXAMPLE,EXPLAINING_PROCEDURAL
24128,volunteer,and every year you multiply a block to number n,335,GIVING_EXAMPLE,EXPLAINING_PROCEDURAL
24128,volunteer,so after 2 years do you have n*block*2?,336,GIVING_EXAMPLE,EXPLAINING_PROCEDURAL
24128,volunteer,you have to multiply the block to the block itself,337,GIVING_EXAMPLE,EXPLAINING_PROCEDURAL
24128,volunteer,not n*block*2,338,GIVING_EXAMPLE,EXPLAINING_PROCEDURAL
24128,volunteer,n*block*block,339,GIVING_EXAMPLE,EXPLAINING_PROCEDURAL
24128,volunteer,"thats what im trying to say in this context, you have to keep multiplying blocks every year",340,GIVING_EXAMPLE,EXPLAINING_PROCEDURAL
24128,volunteer,so in this <COURSE> as the population of illiterate peoples,341,None,None
24128,student,2 does the same thing no/,342,None,None
24128,student,?,343,None,None
24128,student,2x1=2,344,None,None
24128,student,2x2=4,345,None,None
24128,volunteer,no that is n *2block,346,FEEDBACK_INCORRECT,None
24128,student,so on and so fourth,347,None,None
24128,volunteer,no,348,FEEDBACK_INCORRECT,None
24128,volunteer,3+3 is 2(3),349,EXPLAINING_CONCEPTUAL,None
24128,volunteer,is 9,350,GIVING_ANSWER,None
24128,student,you said two years,351,None,None
24128,volunteer,but 3*3 is 9,352,EXPLAINING_CONCEPTUAL,None
24128,volunteer,yea but im giving you an analogy,353,GIVING_EXAMPLE,None
24128,volunteer,think about multiplying a block by itself to a number n t times,354,EXPLAINING_CONCEPTUAL,GIVING_EXAMPLE
24128,student,ok,355,None,None
24128,volunteer,if t is 1 you multiply block one time to n,356,EXPLAINING_CONCEPTUAL,GIVING_EXAMPLE
24128,student,so exponents,357,None,None
24128,volunteer,EXACTLY,358,FEEDBACK_CORRECT,None
24128,student,I knew that,359,None,None
24128,volunteer,Yes you are getting the point!,360,FEEDBACK_CORRECT,None
24128,student,you can put 2^@,361,None,None
24128,student,2^2,362,None,None
24128,student,for an exponent,363,None,None
24128,student,I will understand it like that,364,None,None
24128,volunteer,So what do you assume is the equation now?,365,PROMPTING_NEXT_STEP,None
24128,student,9000x(2/5^2/5),366,None,None
24128,volunteer,bo,367,None,None
24128,volunteer,no*,368,FEEDBACK_INCORRECT,None
24128,student,huh,369,None,None
24128,volunteer,how did you come to this equation?,370,PROMPTING_SELF_EXPLANATION,None
24128,student,9000x(2/5^t),371,None,None
24128,volunteer,i just want to make sure you are understanding the problem correctly,372,RAPPORT_BUILDING,None
24128,student,is it this,373,None,None
24128,volunteer,"almost there, but you are missing something",374,FEEDBACK_INCORRECT,None
24128,volunteer,it is a small format mistake,375,FEEDBACK_INCORRECT,None
24128,volunteer,the t exponent is supposed to be outside the parentheses,376,EXPLAINING_CONCEPTUAL,None
24128,student,9000x2/5^t,377,None,None
24128,student,?,378,None,None
24128,volunteer,so it would <COURSE>(2/5)^t,379,EXPLAINING_CONCEPTUAL,None
24128,student,ok,380,None,None
24128,volunteer,do you understand how this works?,381,PROBING_UNDERSTAND,None
24128,student,wait,382,None,None
24128,student,isnt that,383,None,None
24128,student,3600^t,384,None,None
24128,volunteer,no,385,FEEDBACK_INCORRECT,None
24128,student,ok,386,None,None
24128,volunteer,you do the exponent first,387,EXPLAINING_PROCEDURAL,None
24128,student,so no need for the parentheses,388,None,None
24128,volunteer,no it is needed,389,FEEDBACK_INCORRECT,None
24128,student,its just 9000x2/5^t,390,None,None
24128,volunteer,yes,391,FEEDBACK_CORRECT,None
24128,volunteer,parenthesis is the more formal way but to keep it simple that is correct!,392,EXPLAINING_CONCEPTUAL,FEEDBACK_CORRECT
24128,student,ok,393,None,None
24128,volunteer,Good job!,394,FEEDBACK_CORRECT,None
24128,student,ok thanks for being patient I could tell you were getting a bit annoyed,395,None,None
24128,volunteer,<SCHOOL>?,396,None,None
24128,volunteer,"No not really, I was trying to help you understand",397,RAPPORT_BUILDING,None
24128,volunteer,Plus i was messaging someone on the side that kept annoying me lol :),398,RAPPORT_BUILDING,None
24128,student,its ok I think you should get a break from me,399,None,None
24128,student,ok,400,None,None
24128,volunteer,"No its completely fine, you are doing great and i am so happy to be working with a great student like you!",401,PRAISING_PROCESSES,PRAISING_TRAITS
24128,student,I usually frustrate people because when I do math its so difficult for me because i am in <GRADE_LEVEL> so I get confused from all the math I do,402,None,None
24128,student,because in school I do <GRADE_LEVEL> but I do algebra one and two at home,403,None,None
24128,volunteer,"Don't worry, usually math is frustrating and difficult when you do it for the first time.",404,RAPPORT_BUILDING,VALIDATING_FEELING
24128,student,and i get <GRADE_LEVEL> homework,405,None,None
24128,volunteer,Oh,406,None,None
24128,student,its really confusing,407,None,None
24128,volunteer,If you get more practice doing it though and you know the right way you can tackle problems well!,408,RAPPORT_BUILDING,ENCOURAGING
24128,student,I am in <GRADE_LEVEL> for all my classes,409,None,None
24128,student,but i am double accelerated in math,410,None,None
24128,student,so I do <GRADE_LEVEL> math,411,None,None
24128,volunteer,Oh i see,412,None,None
24128,student,but at home my parents tell me to do algebra one and two,413,None,None
24128,volunteer,That's a great accomplishment!,414,RAPPORT_BUILDING,None
24128,volunteer,Your parents are convincing you to do more math work since they are trying to expand you learning and make math easier as you go along school :D,415,ENCOURAGING,RAPPORT_BUILDING
24128,student,"to be in <COURSE>, 8th, grade",416,None,None
24128,student,yes,417,None,None
24128,student,exactly,418,None,None
24128,student,anyways thank you so much foir your time,419,None,None
24128,volunteer,"So, is there anything else you need help with as of now to continue on your math journey?",420,None,None
24128,student,You guys should really be getting paid for this,421,None,None
24128,student,no I think i am fine for now,422,None,None
24128,volunteer,We get volunteering hours,423,RAPPORT_BUILDING,None
24128,student,oh ok,424,None,None
24128,student,<SCHOOL>?,425,None,None
24128,student,if volunteering,426,None,None
24128,volunteer,"Alright, it was great to work with you! If you have any future doubts, create another session and a tutor will be with you!",427,ENCOURAGING,None
24128,student,ok,428,None,None
24128,student,thank you so much,429,None,None
24128,volunteer,<SCHOOL>,430,None,None
24128,student,<SCHOOL>,431,None,None
24128,volunteer,No problem! have a great day!,432,None,None
24128,student,you to,433,None,None
24128,student,have a great night,434,None,None
24128,volunteer,You too!,435,None,None
35184,volunteer,hello,0,None,None
35184,volunteer,hello,1,None,None
35184,student,erm skibidi why are you spamming,2,None,None
35184,volunteer,bruh,3,None,None
35184,volunteer,r <PERSON>,4,None,None
35184,student,icl ts pmo,5,None,None
35184,volunteer,why u copy pasting tiktok comments 😭,6,None,None
35184,student,<PERSON> skibidi toilet wizz,7,None,None
35184,volunteer,✌️,8,None,None
35184,student,my teacher asked if the word skibidi was used in 18 SIXSEVEN,9,None,None
35184,volunteer,What does SIXSEVEN even mean,10,None,None
35184,student,listen to the song boi,11,None,None
35184,volunteer,u finna leave or nah?,12,None,None
35184,student,nooooo,13,None,None
35184,volunteer,Bet,14,None,None
35184,volunteer,I can farm hours,15,None,None
35184,student,s,16,None,None
35184,student,sk,17,None,None
35184,student,ski,18,None,None
35184,student,skib,19,None,None
35184,student,skibi,20,None,None
35184,student,skibid,21,None,None
35184,student,skibidi,22,None,None
35184,student,bestie wya,23,None,None
35184,volunteer,here,24,None,None
37767,volunteer,"Hi, how can I help you?",0,None,None
37767,student,i dont understand this,1,None,None
37767,volunteer,Ok,2,None,None
37767,volunteer,So do you know what SOCAHTOA is?,3,PROBING_PRIOR_KNOWLEDGE,None
37767,student,yea,4,None,None
37767,volunteer,Do you see the picture I put?,5,None,None
37767,student,yea,6,None,None
37767,volunteer,This picture will help you out alot,7,None,None
37767,volunteer,So you need to look where the degree is,8,EXPLAINING_PROCEDURAL,None
37767,volunteer,In each picture,9,EXPLAINING_PROCEDURAL,None
37767,volunteer,"So for the first one, the degree is on the bottom right",10,EXPLAINING_PROCEDURAL,None
37767,volunteer,So let's look at the picture I put,11,EXPLAINING_PROCEDURAL,None
37767,volunteer,Opposite is pointed straight in front of the degree,12,EXPLAINING_PROCEDURAL,None
37767,volunteer,"If we look back at the problem, 15 is the opposite value",13,EXPLAINING_PROCEDURAL,None
37767,volunteer,"Now, we know that the value on the longest side of the triangle is the <LOCATION>",14,EXPLAINING_PROCEDURAL,None
37767,volunteer,So that means x is the <LOCATION>,15,EXPLAINING_PROCEDURAL,None
37767,volunteer,"So, now we have both the hypotenuse and the opposite balue",16,EXPLAINING_PROCEDURAL,None
37767,volunteer,"We now need to find which one (sine, cosine, or tan) mentions opposite and hypotenuse",17,EXPLAINING_PROCEDURAL,None
37767,volunteer,Sine is the only one that has both opposite and hypotenuse because it is sine=opp/hyp,18,EXPLAINING_PROCEDURAL,None
37767,volunteer,"So now, we just substitute the values in",19,EXPLAINING_PROCEDURAL,None
37767,volunteer,sin(70)=15/x,20,EXPLAINING_PROCEDURAL,None
37767,volunteer,Now we have to solve for x,21,EXPLAINING_PROCEDURAL,None
37767,student,ok,22,None,None
37767,volunteer,Do you know how to do that?,23,PROBING_PRIOR_KNOWLEDGE,None
37767,student,i have to leave for a zoom call,24,None,None
37767,volunteer,"Ok, have a nice day",25,None,None
6963,volunteer,Hi how can I help you,0,None,None
6963,student,Hallo!,1,None,None
6963,student,<NRP>??,2,None,None
6963,student,<PERSON> or <PERSON>?,3,None,None
6963,volunteer,No,4,None,None
6963,student,oh,5,None,None
6963,volunteer,So sorry,6,None,None
6963,student,is there any that can?,7,None,None
6963,volunteer,<PERSON> Google <PERSON> verwenden,8,None,None
6963,student,ok,9,None,None
6963,volunteer,"aber <PERSON>, du solltest nach einem neuen Lehrer fragen",10,None,None
6963,volunteer,Sorry,11,None,None
7303,student,hi,0,None,None
7303,volunteer,Hello <PERSON>! Nice to met you!,1,None,None
7303,student,you too,2,None,None
7303,volunteer,Right now what do you feel like you can't understand?,3,None,None
7303,student,math?,4,None,None
7303,volunteer,Yes! But what topic?,5,None,None
7303,student,uhhhh hold on,6,None,None
7303,volunteer,Of course.,7,None,None
7303,student,stuff like this *look at the borad*,8,None,None
7303,volunteer,Adding fractions?,9,None,None
7303,student,"Hold on, let me just get on one of my",10,None,None
7303,student,things,11,None,None
7303,volunteer,"Of course take your time,",12,None,None
7303,student,ok,13,None,None
7303,volunteer,Yes! I understand what you mean.,14,None,None
7303,student,see,15,None,None
7303,volunteer,Would you like to start with adding fractions or subtracting them?,16,ASKING_TO_CLARIFY_CONTEXT,None
7303,student,subb,17,None,None
7303,volunteer,Okay. Lets start with the numerator,18,STRATEGIZING,None
7303,student,"I can just check underneath for you really quick. It's fine. I, I just don't work here, so excuse me, I'm sorry, I'm gonna have to ask you. Oh my gosh, sorry, that's my sister's. I've had going on.",19,None,None
7303,student,srry my sis ipad is going off,20,None,None
7303,volunteer,The numerator is on the very top.,21,EXPLAINING_CONCEPTUAL,None
7303,student,ok,22,None,None
7303,volunteer,on the first fraction what is the top number?,23,PROMPTING_NEXT_STEP,None
7303,student,uhhh,24,None,None
7303,student,srry im bad at math,25,None,None
7303,volunteer,No worries,26,None,None
7303,volunteer,On the board what is on the top of the line?,27,PROMPTING_NEXT_STEP,None
7303,student,4,28,None,None
7303,student,"That's right, right?",29,None,None
7303,volunteer,Yes! 4 is on the top,30,FEEDBACK_CORRECT,None
7303,volunteer,Yes it is great job!,31,ENCOURAGING,None
7303,student,yay,32,None,None
7303,volunteer,So the 4 is on the top. Do you remember what the top is called on a fraction?,33,PROMPTING_NEXT_STEP,None
7303,student,Numerator.,34,None,None
7303,student,?,35,None,None
7303,volunteer,Good!,36,FEEDBACK_CORRECT,None
7303,student,yay!!!,37,None,None
7303,volunteer,Do you remember the bottom of the fraction?,38,PROBING_PRIOR_KNOWLEDGE,None
7303,student,So that means denominator is called Theva is what the bottom is called.,39,None,None
7303,student,cheese.,40,None,None
7303,volunteer,Your right on track! So if the denominator is on the bottom what is the denominator on the screen?,41,FEEDBACK_CORRECT,PROMPTING_NEXT_STEP
